Ticker,Description,Sector,Industry,Exchange
SYLPH,SYLPH TECHNOLOGIES LTD.,Technology Services,Information Technology Services,BSE
ECS,ECS BIZTECH LIMITED,Technology Services,Data Processing Services,BSE
FIRSTFIN,FIRST FINTEC LIMITED,Technology Services,Packaged Software,BSE
7SEASL,7SEAS ENTERTAINMENT LIMITED,Technology Services,Packaged Software,BSE
SOFTRAKV,SOFTRAK VENTURE INVESTMENT LTD,Technology Services,Information Technology Services,BSE
SCANPGEOM,SCANPOINT GEOMATICS LTD.,Technology Services,Information Technology Services,BSE
SAGARSOFT,SAGARSOFT (INDIA) LIMITED,Technology Services,Packaged Software,BSE
COSYN,COSYN LIMITED,Technology Services,Packaged Software,BSE
NIHARINF,NIHAR INFO GLOBAL LTD.,Technology Services,Information Technology Services,BSE
ATISHAY,ATISHAY LIMITED,Technology Services,Information Technology Services,BSE
CNIRESLTD,CNI RESEARCH LTD.,Technology Services,Internet Software/Services,BSE
ERPSOFT,ERP SOFT SYSTEMS LTD.,Technology Services,Packaged Software,BSE
VIAANINDUS,VIAAN INDUSTRIES LIMITED,Technology Services,Internet Software/Services,BSE
DREDGECORP,DREDGING CORP IND,Transportation,Marine Shipping,NSE
